User ID: 68186-76013

Trial                  Virus                             Units
---------------------------------------------------------------
001                  KLA-57296                             96
002                  YBD-67688                            158
003                  XJQ-35789                            176
004                  CDC-36833                              7
005                  NXD-76943                             22
006                  QBD-79865                            134
007                  PZV-75529                              3
008                  QBZ-39849                            132
009                  WBB-69295                            146
010                  WBB-69295                             54
011                  GBK-45859                            199
012                  NVE-67597                            185
013                  EFG-46945                              9
014                  TLT-23593                            128
015                  HVE-32966                            174
016                  SPN-64546                             16
017                  FNR-28782                            198
018                  YBD-67688                            113
019                  TXF-47848                             31
020                  HKZ-33728                            101
021                  PQJ-67335                            120
022                  JVL-65247                             69
023                  WQB-83823                            140
024                  SPN-64546                            154
025                  WMD-65834                             83
026                  PWT-38779                            160
027                  KWH-94256                            112
028                  URL-32968                            169
029                  KMP-52243                            126
030                  AJA-56777                            118
031                  YXL-38878                             41
032                  ZHA-83572                            166
033                  TRM-27792                            104
034                  ZHA-83572                            151
035                  GUJ-74444                             44
036                  FNR-28782                            135
037                  URL-32968                            188
038                  TXF-47848                            180
039                  PZV-75529                             90
040                  TXF-47848                             68
041                  GZN-34688                            138
042                  BMN-57337                            190
043                  NHP-43928                             73
044                  XKG-42573                             55
045                  WQB-83823                             21
046                  KDV-97563                            123
047                  TRM-27792                             28
048                  AAV-93236                             57
049                  JPJ-26459                             23
050                  EPX-87469                             88
051                  NXD-76943                             30
052                  TNA-63396                            163
053                  EPX-87469                             74
054                  PHE-99329                             82
055                  URL-32968                            192
056                  TRM-27792                             17
057                  WBB-69295                             97
058                  HVE-32966                              5
059                  KQA-89952                              8
060                  JVL-65247                             67
061                  HVX-35287                             51
062                  FYK-67999                             46
063                  FYK-67999                             15
064                  BTN-83953                            177
065                  TXF-47848                             10
066                  XJQ-35789                            148
067                  YBD-67688                            149
068                  GBK-45859                             66
069                  CDC-36833                             43
070                  HVE-32966                             26
071                  KMP-52243                              4
072                  CCG-95482                            156
073                  GUJ-74444                             39
074                  YXL-38878                              1
075                  GBK-45859                            186
076                  FYK-67999                             94
077                  TNX-51117                             72
078                  PNF-53949                             77
079                  FYK-67999                             59
080                  SPN-64546                            191
081                  ZHA-83572                            107
082                  PHE-99329                            173
083                  GBK-45859                             98
084                  FNL-93857                            184
085                  RGZ-73449                            187
086                  CCG-95482                             14
087                  ANR-65636                            141
088                  XJQ-35789                            114
089                  SZA-87265                            168
090                  PHE-99329                            167
091                  SZA-87265                            164
092                  FTD-84699                            150
093                  CDC-36833                             35
094                  TNG-52497                             86
095                  BTG-65524                            183
096                  AJA-56777                            171
097                  XRT-73276                            147
098                  BTN-83953                            194
099                  NVE-67597                             58
100                  XKG-42573                             81
