User ID: 53307-18031

Trial                  Virus                             Units
---------------------------------------------------------------
001                  DAU-26394                             69
002                  VWM-74278                             77
003                  ZXB-54692                            149
004                  BTG-65524                             92
005                  TQC-49936                            194
006                  GMS-89977                            143
007                  XBC-95594                             38
008                  YLW-92835                             74
009                  FNR-28782                             88
010                  TRM-27792                             61
011                  YLW-92835                            173
012                  CDC-36833                            196
013                  PWT-38779                             68
014                  TRM-27792                            148
015                  HNB-76282                             50
016                  EPX-87469                            111
017                  WMD-65834                              7
018                  SZA-87265                            105
019                  VJN-37687                            168
020                  NWL-28282                             48
021                  VJN-37687                            198
022                  PZV-75529                            141
023                  TRM-27792                            142
024                  TNG-52497                             94
025                  KWH-94256                            199
026                  TNX-51117                            107
027                  LNC-68448                             10
028                  KLA-57296                             18
029                  HVE-32966                             83
030                  GMS-89977                            115
031                  CPU-63784                             63
032                  ZKV-31415                            197
033                  QBD-79865                            191
034                  NMA-58554                             32
035                  AJA-56777                             59
036                  KLA-57296                             56
037                  WQM-46249                            103
038                  SPN-64546                            108
039                  FNR-28782                             93
040                  DHY-22445                             28
041                  GMS-89977                            156
042                  NXD-76943                            152
043                  YBD-67688                            157
044                  WBB-69295                             46
045                  PNF-53949                             87
046                  NHP-43928                             70
047                  ZPF-96697                            120
048                  XRT-73276                             31
049                  KMP-52243                             89
050                  BTN-83953                             36
051                  LNC-68448                             73
052                  HKZ-33728                             52
053                  PZV-75529                            181
054                  HVE-32966                             23
055                  HVX-35287                            102
056                  AAV-93236                             24
057                  NXD-76943                            151
058                  TNX-51117                            126
059                  KWH-94256                            132
060                  LZL-53762                            190
061                  GMS-89977                             90
062                  QBZ-39849                            136
063                  PNF-53949                              5
064                  CPU-63784                            125
065                  BTN-83953                              8
066                  GBK-45859                             20
067                  DHY-22445                             22
068                  EPX-87469                             13
069                  LNC-68448                             35
070                  BMN-57337                             17
071                  TNX-51117                              3
072                  KMP-52243                            169
073                  KDV-97563                            110
074                  FNR-28782                            139
075                  QBD-79865                            100
076                  FTD-84699                            178
077                  PZV-75529                            140
078                  TNX-51117                            165
079                  FYK-67999                            200
080                  ZKV-31415                             79
081                  CQS-93978                            119
082                  CDC-36833                             72
083                  VXR-68924                            192
084                  NMA-58554                            101
085                  HCY-32686                            145
086                  XRT-73276                            106
087                  WMD-65834                             49
088                  WBB-69295                            193
089                  CDC-36833                             78
090                  BCU-27839                            186
091                  WQB-83823                            179
092                  HVX-35287                             84
093                  YMA-56284                            118
094                  KMP-52243                            162
095                  HVX-35287                             65
096                  ZXB-54692                             97
097                  YXL-38878                            177
098                  WQM-46249                             58
099                  RGZ-73449                            129
100                  TNX-51117                            133
