User ID: 44577-99899

Trial                  Virus                             Units
---------------------------------------------------------------
001                  VWM-74278                             44
002                  ANR-65636                             69
003                  FNR-28782                            176
004                  NHP-43928                             11
005                  TNG-52497                            189
006                  BMN-57337                             78
007                  XKG-42573                            135
008                  HVX-35287                            182
009                  XKG-42573                            120
010                  PHE-99329                            112
011                  NXD-76943                             16
012                  SZA-87265                            178
013                  HCY-32686                            142
014                  JVL-65247                            123
015                  VJN-37687                             97
016                  TLT-23593                             30
017                  PZV-75529                            166
018                  NXD-76943                             57
019                  SPN-64546                             24
020                  HVE-32966                            187
021                  WBB-69295                              7
022                  XRT-73276                            134
023                  SZA-87265                            122
024                  TQC-49936                            143
025                  SPN-64546                             85
026                  WQM-46249                             29
027                  AJA-56777                              4
028                  XJQ-35789                            169
029                  HCY-32686                            101
030                  NVE-67597                              8
031                  JYL-79355                             21
032                  WBB-69295                             58
033                  BMN-57337                            180
034                  PNF-53949                            141
035                  URL-32968                            152
036                  KDV-97563                            190
037                  SPN-64546                             88
038                  KMP-52243                            147
039                  HNB-76282                             82
040                  CDC-36833                            136
041                  WMD-65834                             49
042                  LWR-78574                            114
043                  KWH-94256                            195
044                  ANR-65636                             74
045                  LWR-78574                            102
046                  WQB-83823                            191
047                  KWH-94256                             17
048                  GUJ-74444                             42
049                  TNA-63396                            154
050                  KWH-94256                             52
051                  HKZ-33728                            174
052                  CQS-93978                            172
053                  CPU-63784                            145
054                  LZL-53762                            148
055                  PWT-38779                            113
056                  ANR-65636                             27
057                  TNX-51117                            124
058                  XBC-95594                            110
059                  VWM-74278                             13
060                  FTD-84699                            165
061                  ZKV-31415                            193
062                  KQA-89952                             98
063                  VXR-68924                             91
064                  EPX-87469                             41
065                  CPU-63784                            196
066                  NWL-28282                            158
067                  VWM-74278                            150
068                  BTG-65524                             55
069                  PZV-75529                             86
070                  WQM-46249                            104
071                  WQM-46249                            170
072                  HKZ-33728                            199
073                  CPU-63784                            111
074                  YBD-67688                            131
075                  WMD-65834                             94
076                  JVL-65247                            192
077                  FNR-28782                             61
078                  KQA-89952                             95
079                  TRM-27792                            109
080                  CDC-36833                             76
081                  RLT-57887                             28
082                  BMN-57337                             45
083                  ANR-65636                             37
084                  DAU-26394                             60
085                  JVL-65247                              9
086                  CCG-95482                             50
087                  RLT-57887                             62
088                  LWR-78574                            161
089                  TRM-27792                            121
090                  LZL-53762                            103
091                  XJQ-35789                            184
092                  FNR-28782                            167
093                  CQS-93978                              6
094                  WQM-46249                             51
095                  VXR-68924                             15
096                  LWR-78574                             43
097                  AAV-93236                              2
098                  TNG-52497                            132
099                  RGZ-73449                            105
100                  ANR-65636                             66
