User ID: 69282-33425

Trial                  Virus                             Units
---------------------------------------------------------------
001                  PZV-75529                            160
002                  LNC-68448                            136
003                  TLT-23593                            186
004                  NVE-67597                            103
005                  ZPF-96697                            200
006                  DAU-26394                             61
007                  NXD-76943                            108
008                  TNG-52497                            178
009                  GUJ-74444                            162
010                  ANR-65636                            130
011                  PNF-53949                             59
012                  JPJ-26459                              8
013                  BTN-83953                             48
014                  VXR-68924                            180
015                  KMP-52243                             50
016                  NXD-76943                            123
017                  DAU-26394                              5
018                  KDV-97563                            105
019                  HVX-35287                            195
020                  PHE-99329                             38
021                  VJN-37687                            169
022                  JPJ-26459                             37
023                  HCY-32686                             75
024                  YBD-67688                             22
025                  CPU-63784                            197
026                  CCG-95482                            141
027                  BMN-57337                              7
028                  URL-32968                            142
029                  VWM-74278                            149
030                  ZPF-96697                            198
031                  URL-32968                            165
032                  HCY-32686                            196
033                  TRM-27792                            138
034                  NWL-28282                             94
035                  HCY-32686                            194
036                  NXD-76943                            182
037                  AJA-56777                            150
038                  FYK-67999                             18
039                  BMN-57337                            171
040                  ANR-65636                             21
041                  GZN-34688                            153
042                  TNA-63396                             31
043                  HVX-35287                             86
044                  PHE-99329                             69
045                  RLT-57887                            135
046                  BTG-65524                              6
047                  CQS-93978                             29
048                  WQB-83823                             46
049                  XKG-42573                            118
050                  ZKV-31415                            174
051                  WBB-69295                            181
052                  BTG-65524                            120
053                  RGZ-73449                            168
054                  CDC-36833                            144
055                  YBD-67688                             70
056                  KLA-57296                             28
057                  QBZ-39849                             63
058                  PZV-75529                             62
059                  TLT-23593                             93
060                  KMP-52243                            176
061                  TNA-63396                             78
062                  TLT-23593                             96
063                  PQJ-67335                            183
064                  HNB-76282                            170
065                  SZA-87265                              9
066                  CQS-93978                            193
067                  PZV-75529                             99
068                  URL-32968                            177
069                  NHP-43928                             73
070                  TNX-51117                            146
071                  HCY-32686                             95
072                  SZA-87265                            132
073                  EPX-87469                            121
074                  TNG-52497                             17
075                  CPU-63784                             36
076                  GZN-34688                             85
077                  KWH-94256                            128
078                  JYL-79355                             91
079                  HZF-45469                            111
080                  NWL-28282                             19
081                  WQM-46249                             71
082                  ZXB-54692                            152
083                  FTD-84699                             24
084                  PNF-53949                             14
085                  WQB-83823                             20
086                  HVE-32966                            112
087                  TRM-27792                              1
088                  PQJ-67335                            161
089                  BCU-27839                            113
090                  TRM-27792                            119
091                  BMN-57337                            116
092                  JVL-65247                             44
093                  KDV-97563                             97
094                  GUJ-74444                            179
095                  YLW-92835                             32
096                  GMS-89977                            110
097                  YMA-56284                            172
098                  BMN-57337                             74
099                  HVE-32966                            159
100                  CDC-36833                             89
