User ID: 52403-12854

Trial                  Virus                             Units
---------------------------------------------------------------
001                  BCU-27839                            113
002                  WMD-65834                             41
003                  FNL-93857                            141
004                  TXF-47848                            167
005                  WMD-65834                             84
006                  PWT-38779                            174
007                  YBD-67688                             25
008                  JPJ-26459                            127
009                  BCU-27839                            186
010                  BTG-65524                             59
011                  GZN-34688                            168
012                  NWL-28282                            124
013                  RGZ-73449                             94
014                  NHP-43928                            200
015                  JVL-65247                            145
016                  YLW-92835                             93
017                  YXL-38878                             49
018                  GBK-45859                            177
019                  URL-32968                             63
020                  TNA-63396                             48
021                  TLT-23593                             57
022                  ZPF-96697                             10
023                  FYK-67999                             33
024                  FNL-93857                             11
025                  RLT-57887                             64
026                  AJA-56777                            187
027                  HKZ-33728                             70
028                  SZA-87265                            136
029                  YMA-56284                             91
030                  FYK-67999                             20
031                  RGZ-73449                            134
032                  NVE-67597                            172
033                  CDC-36833                            131
034                  PNF-53949                            147
035                  JYL-79355                            173
036                  ZHA-83572                             80
037                  DHY-22445                            121
038                  TRM-27792                            169
039                  PWT-38779                             56
040                  ZPF-96697                            109
041                  VWM-74278                             46
042                  EFG-46945                             24
043                  RGZ-73449                             30
044                  KWH-94256                             15
045                  KQA-89952                             23
046                  JVL-65247                            182
047                  HZF-45469                            159
048                  HVE-32966                             67
049                  ZKV-31415                             81
050                  JYL-79355                            102
051                  ZPF-96697                            199
052                  LWR-78574                            107
053                  HCY-32686                             32
054                  KWH-94256                             97
055                  BCU-27839                             87
056                  KWH-94256                            178
057                  LWR-78574                            106
058                  NWL-28282                            165
059                  FNL-93857                             55
060                  RGZ-73449                            166
061                  NHP-43928                            137
062                  WBB-69295                            160
063                  NXD-76943                             14
064                  LZL-53762                             37
065                  VWM-74278                            194
066                  HVE-32966                             88
067                  YBD-67688                            196
068                  NWL-28282                             77
069                  VXR-68924                            153
070                  CDC-36833                            126
071                  RGZ-73449                            179
072                  FYK-67999                            192
073                  TNG-52497                             12
074                  YBD-67688                            103
075                  TRM-27792                             66
076                  WMD-65834                             89
077                  WQM-46249                            193
078                  HKZ-33728                            130
079                  NVE-67597                             47
080                  WQM-46249                            189
081                  JVL-65247                            190
082                  FNR-28782                             36
083                  QBD-79865                             60
084                  DHY-22445                            139
085                  BTN-83953                             96
086                  EPX-87469                            148
087                  HVE-32966                            116
088                  HCY-32686                             44
089                  RGZ-73449                             58
090                  WQB-83823                            181
091                  PWT-38779                              8
092                  FNR-28782                            183
093                  URL-32968                            128
094                  FNR-28782                            185
095                  CCG-95482                             42
096                  TQC-49936                             65
097                  VWM-74278                              3
098                  URL-32968                             92
099                  FNL-93857                              9
100                  PNF-53949                             29
