User ID: 78241-98048

Trial                  Virus                             Units
---------------------------------------------------------------
001                  AJA-56777                             53
002                  AAV-93236                             39
003                  CDC-36833                              8
004                  CPU-63784                            122
005                  JVL-65247                             35
006                  WMD-65834                             37
007                  GMS-89977                            112
008                  JPJ-26459                            192
009                  TQC-49936                             74
010                  XJQ-35789                             88
011                  TRM-27792                            167
012                  WQM-46249                            166
013                  WMD-65834                            193
014                  VWM-74278                             54
015                  WBB-69295                            113
016                  LZL-53762                            154
017                  JPJ-26459                             89
018                  GBK-45859                             69
019                  QBD-79865                             29
020                  XJQ-35789                            179
021                  YLW-92835                            146
022                  GUJ-74444                             68
023                  RLT-57887                              1
024                  LWR-78574                            106
025                  KQA-89952                            132
026                  VWM-74278                             45
027                  EFG-46945                             43
028                  URL-32968                             33
029                  WQB-83823                            105
030                  LNC-68448                             97
031                  WQB-83823                             57
032                  FNL-93857                            136
033                  TLT-23593                             83
034                  FYK-67999                             76
035                  HKZ-33728                             28
036                  AAV-93236                            182
037                  AJA-56777                            111
038                  AAV-93236                             15
039                  FNR-28782                            107
040                  RLT-57887                             50
041                  ZKV-31415                            115
042                  URL-32968                             67
043                  NWL-28282                            169
044                  ZPF-96697                              7
045                  WBB-69295                             30
046                  NWL-28282                            101
047                  VXR-68924                            139
048                  KDV-97563                            156
049                  HVX-35287                            194
050                  NVE-67597                             11
051                  TNX-51117                            200
052                  HNB-76282                            174
053                  YMA-56284                             14
054                  TNX-51117                             87
055                  NVE-67597                            180
056                  HKZ-33728                            125
057                  YMA-56284                            147
058                  BTN-83953                            195
059                  GZN-34688                            161
060                  HVX-35287                            150
061                  BTN-83953                             20
062                  KDV-97563                            134
063                  GMS-89977                             22
064                  JVL-65247                            160
065                  FTD-84699                            135
066                  EPX-87469                             36
067                  LZL-53762                             84
068                  BMN-57337                            138
069                  XKG-42573                            110
070                  GMS-89977                            190
071                  AJA-56777                             71
072                  FTD-84699                              5
073                  EFG-46945                            173
074                  KMP-52243                            196
075                  LWR-78574                            131
076                  JPJ-26459                            129
077                  JPJ-26459                            183
078                  BTN-83953                             63
079                  NXD-76943                             81
080                  KLA-57296                            140
081                  LNC-68448                             92
082                  CDC-36833                            143
083                  TQC-49936                             73
084                  KLA-57296                             25
085                  QBZ-39849                            118
086                  TQC-49936                            103
087                  WQM-46249                              4
088                  GBK-45859                            172
089                  HZF-45469                             61
090                  KDV-97563                            170
091                  LZL-53762                            175
092                  WQB-83823                            148
093                  ZXB-54692                            153
094                  PWT-38779                             26
095                  QBZ-39849                             46
096                  LWR-78574                             47
097                  WQM-46249                            176
098                  CPU-63784                            126
099                  XKG-42573                             96
100                  NWL-28282                            124
