User ID: 41724-49926

Trial                  Virus                             Units
---------------------------------------------------------------
001                  KLA-57296                            199
002                  KWH-94256                            187
003                  NVE-67597                             58
004                  HZF-45469                            135
005                  WBB-69295                            189
006                  XKG-42573                             50
007                  KLA-57296                             96
008                  BTG-65524                             12
009                  XBC-95594                            165
010                  HCY-32686                            188
011                  GZN-34688                             28
012                  GBK-45859                            132
013                  PQJ-67335                             16
014                  KWH-94256                             55
015                  NHP-43928                            200
016                  ZKV-31415                             17
017                  QBD-79865                            182
018                  NMA-58554                            115
019                  AAV-93236                            194
020                  TNA-63396                            101
021                  JYL-79355                            179
022                  LWR-78574                            130
023                  HVX-35287                             93
024                  NVE-67597                            163
025                  TNX-51117                            105
026                  CPU-63784                            154
027                  HNB-76282                            131
028                  PZV-75529                            116
029                  YXL-38878                              3
030                  KQA-89952                            106
031                  YMA-56284                             62
032                  WMD-65834                            150
033                  QBD-79865                             27
034                  NMA-58554                             81
035                  PHE-99329                            162
036                  HCY-32686                             36
037                  WQM-46249                             79
038                  AJA-56777                             37
039                  GZN-34688                            136
040                  JYL-79355                            134
041                  FNR-28782                              9
042                  XRT-73276                             57
043                  XKG-42573                             23
044                  WMD-65834                            142
045                  EFG-46945                            185
046                  TLT-23593                             54
047                  SZA-87265                            175
048                  AAV-93236                             43
049                  VWM-74278                             83
050                  HZF-45469                            108
051                  FNL-93857                            191
052                  FNR-28782                            151
053                  YMA-56284                            177
054                  ZHA-83572                             34
055                  RLT-57887                            141
056                  NVE-67597                            172
057                  AJA-56777                              8
058                  TXF-47848                             26
059                  ZXB-54692                            129
060                  FTD-84699                             35
061                  PZV-75529                            164
062                  GZN-34688                            176
063                  PHE-99329                             97
064                  YMA-56284                            167
065                  PHE-99329                             60
066                  NVE-67597                            112
067                  NWL-28282                             56
068                  WBB-69295                            181
069                  FTD-84699                            157
070                  HCY-32686                            110
071                  RGZ-73449                             98
072                  WQM-46249                            102
073                  HZF-45469                            124
074                  KLA-57296                            144
075                  DHY-22445                             10
076                  QBD-79865                            145
077                  KWH-94256                             86
078                  FNL-93857                            133
079                  HVE-32966                            158
080                  TNX-51117                             63
081                  TRM-27792                            104
082                  WBB-69295                            127
083                  KLA-57296                             38
084                  KLA-57296                            168
085                  FNR-28782                             88
086                  KQA-89952                            114
087                  HCY-32686                             32
088                  XKG-42573                            170
089                  XKG-42573                             30
090                  KMP-52243                            138
091                  XJQ-35789                            111
092                  TNA-63396                             59
093                  JYL-79355                            137
094                  LWR-78574                             78
095                  FNL-93857                            146
096                  KDV-97563                            118
097                  NXD-76943                             72
098                  AJA-56777                             84
099                  CPU-63784                             52
100                  NWL-28282                            125
