User ID: 95658-86799

Trial                  Virus                             Units
---------------------------------------------------------------
001                  AJA-56777                             47
002                  NHP-43928                             54
003                  KDV-97563                            175
004                  PQJ-67335                             55
005                  BCU-27839                            143
006                  YLW-92835                            153
007                  KWH-94256                              5
008                  HZF-45469                             10
009                  EFG-46945                            188
010                  AJA-56777                            161
011                  NHP-43928                            126
012                  XJQ-35789                            129
013                  LWR-78574                             84
014                  LZL-53762                             24
015                  JYL-79355                             17
016                  XJQ-35789                             32
017                  GBK-45859                             67
018                  AJA-56777                             45
019                  YXL-38878                            149
020                  KQA-89952                            177
021                  NVE-67597                            123
022                  HVE-32966                            156
023                  NHP-43928                             52
024                  SZA-87265                            131
025                  YBD-67688                              6
026                  FNL-93857                            121
027                  VXR-68924                            127
028                  ZHA-83572                            140
029                  FYK-67999                            184
030                  TQC-49936                            116
031                  XRT-73276                            145
032                  GBK-45859                            160
033                  GMS-89977                            124
034                  ZXB-54692                            196
035                  SZA-87265                             11
036                  TNA-63396                            157
037                  JVL-65247                            171
038                  PQJ-67335                            179
039                  HCY-32686                            110
040                  VJN-37687                            174
041                  ZPF-96697                            185
042                  HZF-45469                            112
043                  ANR-65636                             56
044                  FTD-84699                            146
045                  TQC-49936                            200
046                  HKZ-33728                             14
047                  HKZ-33728                            118
048                  HKZ-33728                            176
049                  QBZ-39849                             61
050                  SPN-64546                             12
051                  GMS-89977                             30
052                  TXF-47848                            197
053                  AJA-56777                             63
054                  LNC-68448                             39
055                  KMP-52243                            169
056                  FNR-28782                            136
057                  ANR-65636                            172
058                  NVE-67597                             44
059                  FTD-84699                             16
060                  NVE-67597                             80
061                  KQA-89952                             62
062                  KMP-52243                             50
063                  XJQ-35789                            109
064                  KQA-89952                             60
065                  CCG-95482                             29
066                  EFG-46945                             92
067                  CQS-93978                             51
068                  VXR-68924                             77
069                  PNF-53949                            134
070                  NHP-43928                             13
071                  FTD-84699                             57
072                  PZV-75529                            183
073                  NWL-28282                             82
074                  KQA-89952                            107
075                  YMA-56284                             72
076                  RGZ-73449                             48
077                  TNX-51117                             74
078                  VWM-74278                            144
079                  XBC-95594                            163
080                  DAU-26394                             83
081                  LZL-53762                            168
082                  BTN-83953                            139
083                  KLA-57296                            102
084                  ZXB-54692                            166
085                  NMA-58554                             53
086                  BCU-27839                             78
087                  ZPF-96697                            182
088                  HZF-45469                            170
089                  TNX-51117                             21
090                  JPJ-26459                             26
091                  GZN-34688                            122
092                  QBZ-39849                            152
093                  YLW-92835                              2
094                  ZXB-54692                            150
095                  TRM-27792                             40
096                  HNB-76282                            130
097                  HKZ-33728                            162
098                  FTD-84699                             68
099                  TQC-49936                             89
100                  RGZ-73449                            181
