User ID: 99701-55213

Trial                  Virus                             Units
---------------------------------------------------------------
001                  ZHA-83572                             97
002                  LWR-78574                            101
003                  VJN-37687                            149
004                  TNG-52497                            118
005                  PHE-99329                            167
006                  VWM-74278                            148
007                  XBC-95594                            114
008                  TRM-27792                            178
009                  VXR-68924                              4
010                  GUJ-74444                             51
011                  TXF-47848                             13
012                  CCG-95482                              8
013                  SZA-87265                            177
014                  SZA-87265                             19
015                  VJN-37687                             46
016                  FNL-93857                             57
017                  ANR-65636                             53
018                  ZPF-96697                            172
019                  LWR-78574                            165
020                  BTN-83953                             91
021                  ZXB-54692                             84
022                  TLT-23593                            120
023                  EPX-87469                             64
024                  TRM-27792                            136
025                  DAU-26394                            105
026                  TRM-27792                            119
027                  NXD-76943                             71
028                  JPJ-26459                             74
029                  ZKV-31415                              9
030                  RGZ-73449                             23
031                  SZA-87265                             10
032                  DHY-22445                             76
033                  RLT-57887                            125
034                  DHY-22445                             12
035                  RLT-57887                              3
036                  URL-32968                             89
037                  URL-32968                             58
038                  TRM-27792                            156
039                  GBK-45859                             40
040                  AAV-93236                             78
041                  HKZ-33728                            106
042                  YXL-38878                            157
043                  KDV-97563                            121
044                  JPJ-26459                            198
045                  TXF-47848                             30
046                  BMN-57337                            171
047                  HCY-32686                             39
048                  GBK-45859                            170
049                  XRT-73276                             68
050                  JPJ-26459                             50
051                  ZPF-96697                            162
052                  YLW-92835                              6
053                  TXF-47848                             32
054                  KWH-94256                            138
055                  KWH-94256                            183
056                  FYK-67999                            190
057                  BCU-27839                             15
058                  FNL-93857                            130
059                  YMA-56284                            185
060                  WBB-69295                             63
061                  WQM-46249                            109
062                  NMA-58554                            186
063                  PQJ-67335                            115
064                  LZL-53762                             37
065                  GUJ-74444                            111
066                  WBB-69295                             31
067                  DAU-26394                             54
068                  CPU-63784                             88
069                  JPJ-26459                             44
070                  URL-32968                             66
071                  WBB-69295                            188
072                  WQB-83823                            174
073                  PNF-53949                             49
074                  FNL-93857                            159
075                  GZN-34688                            100
076                  WQM-46249                            134
077                  PWT-38779                            131
078                  LWR-78574                             43
079                  TNG-52497                            179
080                  VJN-37687                            182
081                  PWT-38779                            144
082                  CPU-63784                            152
083                  YXL-38878                             86
084                  YMA-56284                            184
085                  EPX-87469                             41
086                  NMA-58554                              5
087                  PWT-38779                            195
088                  AAV-93236                            163
089                  BMN-57337                             59
090                  BTN-83953                            169
091                  YXL-38878                            124
092                  YXL-38878                            133
093                  CQS-93978                            117
094                  QBD-79865                             21
095                  NXD-76943                            164
096                  YLW-92835                            126
097                  WQM-46249                             20
098                  XKG-42573                             48
099                  HZF-45469                            122
100                  VWM-74278                            142
