User ID: 05481-39385

Trial                  Virus                             Units
---------------------------------------------------------------
001                  ZXB-54692                            144
002                  JPJ-26459                            160
003                  XJQ-35789                             75
004                  YLW-92835                             54
005                  LNC-68448                            193
006                  URL-32968                             23
007                  RGZ-73449                            138
008                  PZV-75529                              6
009                  FTD-84699                             13
010                  KLA-57296                             56
011                  HNB-76282                             45
012                  GZN-34688                             44
013                  BTN-83953                            100
014                  AAV-93236                              1
015                  ZHA-83572                            195
016                  AAV-93236                             94
017                  TNX-51117                             40
018                  YLW-92835                            184
019                  NHP-43928                              3
020                  BTN-83953                            140
021                  HNB-76282                            139
022                  FYK-67999                             19
023                  ZPF-96697                            111
024                  TQC-49936                            196
025                  LWR-78574                            134
026                  KWH-94256                             86
027                  BTN-83953                            143
028                  HNB-76282                             99
029                  GMS-89977                             29
030                  GMS-89977                             89
031                  BTG-65524                             34
032                  NVE-67597                            182
033                  YMA-56284                             87
034                  EPX-87469                            115
035                  FNL-93857                            166
036                  AJA-56777                            128
037                  NVE-67597                             64
038                  TRM-27792                            173
039                  NXD-76943                            133
040                  FTD-84699                            126
041                  NVE-67597                            107
042                  LNC-68448                             61
043                  TNG-52497                              9
044                  FNR-28782                             72
045                  KDV-97563                            108
046                  EFG-46945                             73
047                  LZL-53762                             31
048                  FTD-84699                            185
049                  PHE-99329                             22
050                  GUJ-74444                            113
051                  ANR-65636                             46
052                  NVE-67597                             91
053                  TLT-23593                            176
054                  ANR-65636                             59
055                  FYK-67999                             57
056                  DHY-22445                             16
057                  TNA-63396                            141
058                  LZL-53762                            130
059                  NXD-76943                            151
060                  CQS-93978                            106
061                  XBC-95594                             79
062                  VWM-74278                             47
063                  ZXB-54692                             77
064                  TNA-63396                            123
065                  TQC-49936                            135
066                  ANR-65636                            179
067                  WQB-83823                            169
068                  LZL-53762                            152
069                  WBB-69295                            189
070                  VXR-68924                             30
071                  XJQ-35789                             68
072                  XBC-95594                             48
073                  TNX-51117                             84
074                  VWM-74278                            168
075                  ANR-65636                            103
076                  XRT-73276                            157
077                  YBD-67688                             90
078                  CCG-95482                             65
079                  PZV-75529                            104
080                  LNC-68448                            147
081                  XBC-95594                            161
082                  GBK-45859                             41
083                  TLT-23593                            198
084                  LWR-78574                             96
085                  TLT-23593                             11
086                  JVL-65247                            146
087                  HKZ-33728                            110
088                  PNF-53949                            165
089                  CCG-95482                             80
090                  JYL-79355                             21
091                  QBZ-39849                            131
092                  HVE-32966                             26
093                  DAU-26394                            129
094                  XJQ-35789                            112
095                  FNR-28782                             10
096                  GZN-34688                            102
097                  URL-32968                             50
098                  TNG-52497                             92
099                  PNF-53949                             83
100                  TXF-47848                            148
