User ID: 19372-45052

Trial                  Virus                             Units
---------------------------------------------------------------
001                  ZKV-31415                            135
002                  FYK-67999                            183
003                  TXF-47848                             35
004                  YXL-38878                             33
005                  NMA-58554                            118
006                  CQS-93978                             40
007                  KMP-52243                              3
008                  TNA-63396                             73
009                  NXD-76943                            160
010                  XJQ-35789                             18
011                  SPN-64546                             86
012                  QBD-79865                            195
013                  TXF-47848                            148
014                  WQB-83823                            112
015                  KQA-89952                            193
016                  NWL-28282                            171
017                  PHE-99329                            198
018                  VXR-68924                             99
019                  RLT-57887                              4
020                  WQM-46249                             23
021                  WBB-69295                             60
022                  FTD-84699                             10
023                  TNG-52497                            144
024                  WQM-46249                             30
025                  PWT-38779                             37
026                  YBD-67688                             29
027                  BTN-83953                             98
028                  GBK-45859                             92
029                  YMA-56284                             70
030                  QBD-79865                            176
031                  EPX-87469                            161
032                  TNG-52497                             49
033                  TNG-52497                            121
034                  YBD-67688                             20
035                  ZHA-83572                            199
036                  HCY-32686                             76
037                  SZA-87265                              1
038                  ZKV-31415                             56
039                  YBD-67688                             77
040                  DHY-22445                            185
041                  NHP-43928                              9
042                  JPJ-26459                            115
043                  GBK-45859                            131
044                  HVX-35287                            123
045                  TNG-52497                             69
046                  BCU-27839                            181
047                  CDC-36833                             11
048                  TRM-27792                             59
049                  WBB-69295                             46
050                  AJA-56777                            177
051                  PQJ-67335                            173
052                  HVX-35287                            117
053                  PHE-99329                             82
054                  CPU-63784                            162
055                  YBD-67688                             97
056                  XRT-73276                            124
057                  EFG-46945                            137
058                  TQC-49936                             48
059                  TQC-49936                            180
060                  EFG-46945                             95
061                  PNF-53949                            111
062                  TQC-49936                            187
063                  CDC-36833                            133
064                  SPN-64546                            200
065                  NVE-67597                             57
066                  QBD-79865                             81
067                  FNL-93857                             26
068                  JYL-79355                            114
069                  KWH-94256                            155
070                  BCU-27839                            103
071                  NWL-28282                            165
072                  JPJ-26459                            166
073                  TNG-52497                            157
074                  TNA-63396                             31
075                  LNC-68448                             93
076                  WBB-69295                            152
077                  KQA-89952                            191
078                  WQM-46249                             94
079                  BTG-65524                            156
080                  TRM-27792                            184
081                  FNR-28782                              7
082                  KDV-97563                            197
083                  CPU-63784                            158
084                  SPN-64546                             54
085                  LWR-78574                             72
086                  PQJ-67335                             65
087                  SZA-87265                             62
088                  LZL-53762                             68
089                  PZV-75529                            153
090                  PQJ-67335                            186
091                  NVE-67597                            169
092                  TXF-47848                            190
093                  KDV-97563                            106
094                  BMN-57337                            196
095                  HVE-32966                            102
096                  BCU-27839                            132
097                  YBD-67688                             85
098                  NVE-67597                             91
099                  NMA-58554                             89
100                  WBB-69295                            120
