User ID: 66552-00795

Trial                  Virus                             Units
---------------------------------------------------------------
001                  FYK-67999                             67
002                  FTD-84699                             98
003                  HNB-76282                            187
004                  BCU-27839                             81
005                  KWH-94256                            172
006                  SZA-87265                             44
007                  LZL-53762                             53
008                  PQJ-67335                            132
009                  FYK-67999                             26
010                  PWT-38779                            134
011                  TQC-49936                             92
012                  ZKV-31415                             38
013                  VWM-74278                            174
014                  FTD-84699                             17
015                  XRT-73276                            147
016                  XBC-95594                             73
017                  RLT-57887                             94
018                  YBD-67688                            178
019                  HVX-35287                             93
020                  ANR-65636                             12
021                  XKG-42573                            148
022                  BTN-83953                             91
023                  KWH-94256                            140
024                  FTD-84699                            152
025                  CPU-63784                             58
026                  PZV-75529                             80
027                  YXL-38878                             61
028                  JVL-65247                             32
029                  VWM-74278                            122
030                  CQS-93978                            191
031                  SPN-64546                            173
032                  KQA-89952                            190
033                  YBD-67688                            143
034                  ZXB-54692                             66
035                  LNC-68448                             68
036                  GUJ-74444                             48
037                  NMA-58554                             64
038                  JVL-65247                             43
039                  HNB-76282                             96
040                  HZF-45469                             11
041                  AAV-93236                            119
042                  WQM-46249                            142
043                  PZV-75529                            116
044                  EPX-87469                            166
045                  RGZ-73449                             97
046                  RLT-57887                             55
047                  QBZ-39849                             39
048                  XKG-42573                            176
049                  KMP-52243                            139
050                  HVX-35287                            183
051                  PQJ-67335                            155
052                  NWL-28282                            138
053                  BCU-27839                            199
054                  WQM-46249                             18
055                  HKZ-33728                            149
056                  RGZ-73449                            156
057                  TQC-49936                            171
058                  QBD-79865                            180
059                  FYK-67999                             37
060                  HKZ-33728                             14
061                  YMA-56284                            115
062                  YXL-38878                             82
063                  NHP-43928                             42
064                  KDV-97563                            105
065                  NHP-43928                             13
066                  TQC-49936                             22
067                  HNB-76282                             90
068                  YXL-38878                             33
069                  ZXB-54692                             54
070                  GUJ-74444                             76
071                  BCU-27839                             23
072                  VWM-74278                            131
073                  HZF-45469                            165
074                  QBD-79865                             57
075                  PQJ-67335                             24
076                  NHP-43928                            169
077                  TQC-49936                             19
078                  ZXB-54692                            121
079                  YBD-67688                            179
080                  HVX-35287                             51
081                  HVE-32966                             28
082                  KWH-94256                             63
083                  PWT-38779                             15
084                  XBC-95594                             69
085                  WQB-83823                             46
086                  YXL-38878                            167
087                  TLT-23593                            193
088                  QBD-79865                            125
089                  BTG-65524                             87
090                  HKZ-33728                            188
091                  GBK-45859                            144
092                  NXD-76943                            101
093                  HZF-45469                            192
094                  FNR-28782                             78
095                  YLW-92835                             40
096                  GUJ-74444                            189
097                  AJA-56777                              3
098                  TQC-49936                              9
099                  XJQ-35789                             71
100                  ZKV-31415                            162
