User ID: 78241-98048

Trial                  Virus                             Units
---------------------------------------------------------------
001                  KQA-89952                            135
002                  XKG-42573                            138
003                  CPU-63784                            133
004                  SPN-64546                            105
005                  ANR-65636                             35
006                  VXR-68924                             77
007                  AAV-93236                            182
008                  LZL-53762                            139
009                  JPJ-26459                            107
010                  YBD-67688                            167
011                  VWM-74278                             53
012                  HZF-45469                             66
013                  FNL-93857                             68
014                  CQS-93978                             10
015                  LZL-53762                             97
016                  RGZ-73449                             85
017                  GUJ-74444                             60
018                  DAU-26394                             48
019                  KQA-89952                            180
020                  HKZ-33728                            132
021                  LNC-68448                             43
022                  XRT-73276                            163
023                  KMP-52243                            145
024                  TXF-47848                            142
025                  FYK-67999                             67
026                  TLT-23593                            128
027                  KLA-57296                             59
028                  CDC-36833                            121
029                  FYK-67999                            185
030                  EPX-87469                            199
031                  YXL-38878                            122
032                  WMD-65834                             91
033                  NVE-67597                             21
034                  ANR-65636                             33
035                  NWL-28282                             18
036                  WQM-46249                             81
037                  NXD-76943                            116
038                  EFG-46945                             92
039                  TXF-47848                            170
040                  HKZ-33728                            125
041                  TNA-63396                             50
042                  HVE-32966                            110
043                  KMP-52243                             84
044                  PWT-38779                            112
045                  FNL-93857                            189
046                  XBC-95594                            156
047                  ANR-65636                            100
048                  FNL-93857                            158
049                  LNC-68448                             88
050                  QBZ-39849                              1
051                  NXD-76943                             75
052                  PZV-75529                             57
053                  ZKV-31415                            123
054                  CCG-95482                            165
055                  YLW-92835                            200
056                  BMN-57337                            194
057                  CQS-93978                            191
058                  TNX-51117                            109
059                  YLW-92835                            131
060                  GMS-89977                             83
061                  WQB-83823                            120
062                  RLT-57887                             98
063                  AAV-93236                             38
064                  JVL-65247                            154
065                  ANR-65636                             70
066                  WQM-46249                            177
067                  HKZ-33728                             47
068                  HCY-32686                             96
069                  KLA-57296                             65
070                  KQA-89952                            106
071                  WQM-46249                            114
072                  JYL-79355                             42
073                  FNR-28782                             25
074                  HVE-32966                            134
075                  WBB-69295                             19
076                  YXL-38878                             82
077                  JVL-65247                             46
078                  BTN-83953                            197
079                  YLW-92835                             34
080                  PWT-38779                             13
081                  FTD-84699                            148
082                  ANR-65636                             76
083                  ZKV-31415                            174
084                  TLT-23593                             52
085                  EFG-46945                             87
086                  GBK-45859                            141
087                  FNR-28782                            171
088                  HZF-45469                             44
089                  HVE-32966                             32
090                  PNF-53949                            119
091                  HCY-32686                             55
092                  BTG-65524                             41
093                  NHP-43928                             86
094                  HZF-45469                             17
095                  SPN-64546                             20
096                  PQJ-67335                             80
097                  JVL-65247                            143
098                  HKZ-33728                             14
099                  KQA-89952                             90
100                  VXR-68924                            198
