User ID: 41724-49926

Trial                  Virus                             Units
---------------------------------------------------------------
001                  KLA-57296                            136
002                  BTG-65524                             87
003                  FNL-93857                             25
004                  KQA-89952                            164
005                  HVX-35287                             17
006                  TNA-63396                             57
007                  JVL-65247                              5
008                  ZKV-31415                             53
009                  JYL-79355                             86
010                  KLA-57296                             42
011                  QBZ-39849                             71
012                  TXF-47848                             84
013                  KDV-97563                            194
014                  BTN-83953                             58
015                  FTD-84699                             30
016                  PNF-53949                            129
017                  CQS-93978                             39
018                  ZHA-83572                            176
019                  PNF-53949                            166
020                  XRT-73276                            160
021                  HZF-45469                            103
022                  NVE-67597                             15
023                  PZV-75529                             89
024                  CPU-63784                            188
025                  TLT-23593                            139
026                  HNB-76282                             50
027                  RGZ-73449                             48
028                  ZKV-31415                             81
029                  QBD-79865                            199
030                  GUJ-74444                             70
031                  KQA-89952                             74
032                  KQA-89952                            146
033                  BTG-65524                             69
034                  PQJ-67335                            142
035                  ZXB-54692                             93
036                  TQC-49936                            111
037                  BMN-57337                            177
038                  PWT-38779                            106
039                  ZPF-96697                            101
040                  RGZ-73449                            155
041                  ZKV-31415                            102
042                  XBC-95594                            152
043                  KWH-94256                            187
044                  PHE-99329                            123
045                  NWL-28282                             36
046                  PQJ-67335                             88
047                  CDC-36833                             38
048                  CQS-93978                             78
049                  EFG-46945                            128
050                  PNF-53949                            144
051                  GUJ-74444                             52
052                  LZL-53762                             45
053                  YMA-56284                              4
054                  EFG-46945                            174
055                  TLT-23593                             64
056                  YLW-92835                              1
057                  LNC-68448                             23
058                  BTN-83953                            118
059                  KMP-52243                            114
060                  FTD-84699                            151
061                  LNC-68448                            110
062                  HZF-45469                            107
063                  XBC-95594                            153
064                  YMA-56284                              9
065                  TNG-52497                             14
066                  TNX-51117                            200
067                  HVX-35287                             11
068                  TQC-49936                            157
069                  KLA-57296                             73
070                  QBZ-39849                            180
071                  LZL-53762                             37
072                  YBD-67688                             28
073                  WQM-46249                            105
074                  XJQ-35789                            182
075                  YLW-92835                             63
076                  TNX-51117                             96
077                  TQC-49936                            196
078                  HZF-45469                             72
079                  GUJ-74444                            192
080                  TNX-51117                             12
081                  ZKV-31415                             26
082                  CPU-63784                             31
083                  CQS-93978                            193
084                  VWM-74278                            189
085                  NVE-67597                             41
086                  SZA-87265                            148
087                  EFG-46945                             21
088                  JPJ-26459                            124
089                  LNC-68448                            119
090                  VWM-74278                              7
091                  WQM-46249                            113
092                  FNR-28782                             44
093                  CDC-36833                            184
094                  GMS-89977                            104
095                  YXL-38878                            115
096                  LWR-78574                             55
097                  EPX-87469                             27
098                  BTN-83953                            122
099                  KLA-57296                             98
100                  ZKV-31415                            181
