User ID: 80997-59183

Trial                  Virus                             Units
---------------------------------------------------------------
001                  QBZ-39849                            194
002                  FTD-84699                            152
003                  VWM-74278                             80
004                  AAV-93236                             92
005                  BTG-65524                            135
006                  ZHA-83572                             19
007                  TRM-27792                              4
008                  TLT-23593                            127
009                  YXL-38878                            158
010                  HZF-45469                             17
011                  KLA-57296                            103
012                  YXL-38878                            151
013                  HCY-32686                             22
014                  PNF-53949                             93
015                  KMP-52243                            108
016                  NXD-76943                             32
017                  HZF-45469                             36
018                  QBZ-39849                             89
019                  NXD-76943                            120
020                  KDV-97563                             43
021                  NXD-76943                             70
022                  YMA-56284                             50
023                  FNL-93857                            136
024                  NWL-28282                            165
025                  TLT-23593                            144
026                  HKZ-33728                            190
027                  JVL-65247                             46
028                  BTG-65524                            169
029                  DAU-26394                             88
030                  RLT-57887                            164
031                  PWT-38779                             14
032                  TNX-51117                            174
033                  PHE-99329                            162
034                  QBZ-39849                            145
035                  CQS-93978                            183
036                  LWR-78574                            142
037                  EPX-87469                             21
038                  LWR-78574                             57
039                  VWM-74278                            189
040                  XRT-73276                            170
041                  ZHA-83572                            171
042                  SPN-64546                            117
043                  HCY-32686                             16
044                  KMP-52243                             66
045                  KWH-94256                             74
046                  VJN-37687                            149
047                  VWM-74278                            161
048                  RLT-57887                            102
049                  BTG-65524                            119
050                  AJA-56777                             99
051                  KLA-57296                            188
052                  LWR-78574                            192
053                  TXF-47848                            198
054                  LNC-68448                             27
055                  PZV-75529                             23
056                  NHP-43928                             78
057                  YXL-38878                            130
058                  NVE-67597                             82
059                  NMA-58554                             45
060                  URL-32968                             84
061                  HNB-76282                            157
062                  YBD-67688                             77
063                  NHP-43928                            105
064                  FNL-93857                            118
065                  NXD-76943                             30
066                  XKG-42573                             12
067                  CCG-95482                             24
068                  LZL-53762                             96
069                  CQS-93978                             60
070                  WQM-46249                              3
071                  HVX-35287                             20
072                  YLW-92835                            167
073                  VWM-74278                            197
074                  VJN-37687                            185
075                  YBD-67688                            101
076                  HZF-45469                            181
077                  BCU-27839                            163
078                  HNB-76282                             53
079                  FNL-93857                            131
080                  VXR-68924                            141
081                  EPX-87469                              6
082                  NHP-43928                            114
083                  TNA-63396                             87
084                  NHP-43928                            199
085                  GUJ-74444                              8
086                  KMP-52243                            107
087                  FNR-28782                            179
088                  CCG-95482                             90
089                  FTD-84699                             56
090                  RGZ-73449                            195
091                  JVL-65247                            186
092                  WQM-46249                             13
093                  RGZ-73449                            125
094                  JYL-79355                            124
095                  WMD-65834                             91
096                  XBC-95594                            175
097                  URL-32968                            147
098                  HNB-76282                            156
099                  LNC-68448                             76
100                  VXR-68924                            122
