User ID: 69069-29232

Trial                  Virus                             Units
---------------------------------------------------------------
001                  NVE-67597                            180
002                  PWT-38779                            194
003                  KWH-94256                            189
004                  YLW-92835                             85
005                  KMP-52243                             92
006                  NMA-58554                            174
007                  GZN-34688                             68
008                  TXF-47848                            136
009                  YMA-56284                             16
010                  CCG-95482                            120
011                  BTG-65524                             61
012                  HZF-45469                            128
013                  DAU-26394                            135
014                  ZPF-96697                             15
015                  TXF-47848                            104
016                  AJA-56777                             47
017                  PZV-75529                            154
018                  ZHA-83572                            149
019                  HCY-32686                            151
020                  WQB-83823                            160
021                  FTD-84699                            130
022                  BTG-65524                             13
023                  TNG-52497                            187
024                  NMA-58554                             82
025                  SZA-87265                             98
026                  TNG-52497                            146
027                  BTG-65524                             24
028                  PWT-38779                             45
029                  EPX-87469                            127
030                  YMA-56284                            153
031                  HKZ-33728                            141
032                  RLT-57887                            121
033                  GZN-34688                            111
034                  XRT-73276                             78
035                  JPJ-26459                             42
036                  LWR-78574                            191
037                  CDC-36833                            164
038                  RGZ-73449                              2
039                  JVL-65247                             52
040                  XJQ-35789                             23
041                  NVE-67597                             49
042                  EFG-46945                             44
043                  SZA-87265                             72
044                  PNF-53949                            193
045                  HVE-32966                             43
046                  WQB-83823                             76
047                  KQA-89952                             36
048                  LNC-68448                             21
049                  TXF-47848                            165
050                  BCU-27839                             35
051                  TLT-23593                            115
052                  URL-32968                            161
053                  PZV-75529                            199
054                  KMP-52243                             60
055                  SZA-87265                             84
056                  XJQ-35789                            176
057                  KMP-52243                            110
058                  HZF-45469                              6
059                  LWR-78574                             83
060                  CQS-93978                            122
061                  WMD-65834                            166
062                  YMA-56284                             31
063                  WQM-46249                            188
064                  XJQ-35789                             39
065                  QBD-79865                             18
066                  QBD-79865                            100
067                  XBC-95594                             58
068                  EPX-87469                             37
069                  PZV-75529                              3
070                  CCG-95482                             17
071                  RLT-57887                             51
072                  VXR-68924                             79
073                  ANR-65636                            131
074                  BMN-57337                            152
075                  VJN-37687                             67
076                  BMN-57337                            145
077                  HVX-35287                            106
078                  HVX-35287                            181
079                  CDC-36833                            148
080                  HNB-76282                            112
081                  BCU-27839                             34
082                  VWM-74278                             48
083                  LWR-78574                            192
084                  PNF-53949                            197
085                  TNA-63396                            123
086                  LZL-53762                             32
087                  GUJ-74444                            108
088                  JYL-79355                             14
089                  BTG-65524                            170
090                  ZPF-96697                             66
091                  EFG-46945                            179
092                  TXF-47848                            155
093                  KMP-52243                            103
094                  PNF-53949                             69
095                  DAU-26394                              7
096                  QBD-79865                            162
097                  ZXB-54692                             87
098                  BMN-57337                            175
099                  GZN-34688                             50
100                  TNA-63396                            125
