User ID: 07958-57397

Trial                  Virus                             Units
---------------------------------------------------------------
001                  CPU-63784                             48
002                  HVX-35287                             10
003                  QBD-79865                             94
004                  RGZ-73449                             20
005                  DAU-26394                            150
006                  BMN-57337                             61
007                  VXR-68924                             67
008                  YBD-67688                             90
009                  HZF-45469                            100
010                  WBB-69295                             37
011                  HVE-32966                            178
012                  PQJ-67335                            194
013                  BMN-57337                            181
014                  NMA-58554                            165
015                  BTN-83953                            117
016                  RGZ-73449                            190
017                  HNB-76282                            140
018                  TNX-51117                             26
019                  KWH-94256                             89
020                  HZF-45469                            154
021                  CPU-63784                            164
022                  AJA-56777                             69
023                  PHE-99329                            144
024                  AAV-93236                            200
025                  XKG-42573                            157
026                  WQM-46249                            188
027                  KQA-89952                            156
028                  YLW-92835                            147
029                  NMA-58554                              3
030                  GBK-45859                             33
031                  PWT-38779                             44
032                  FNL-93857                            109
033                  ZPF-96697                            185
034                  TQC-49936                             12
035                  VJN-37687                             98
036                  HVE-32966                            189
037                  TNX-51117                             95
038                  LWR-78574                             28
039                  VJN-37687                            184
040                  NMA-58554                             86
041                  JVL-65247                             31
042                  RGZ-73449                            180
043                  TLT-23593                             47
044                  ANR-65636                            139
045                  YMA-56284                             70
046                  URL-32968                             11
047                  WBB-69295                             65
048                  YBD-67688                             73
049                  TNX-51117                             34
050                  TNA-63396                             55
051                  FNR-28782                            136
052                  CDC-36833                            171
053                  AAV-93236                            146
054                  XRT-73276                             76
055                  RGZ-73449                             53
056                  SPN-64546                             46
057                  JVL-65247                             78
058                  NWL-28282                            111
059                  PWT-38779                             62
060                  HZF-45469                            137
061                  GUJ-74444                            145
062                  WMD-65834                            133
063                  DAU-26394                            134
064                  JYL-79355                              4
065                  YBD-67688                            173
066                  SPN-64546                             35
067                  DHY-22445                             58
068                  XRT-73276                              1
069                  PQJ-67335                             43
070                  GMS-89977                            197
071                  JYL-79355                             50
072                  CPU-63784                             24
073                  HCY-32686                             84
074                  FYK-67999                             71
075                  CPU-63784                             22
076                  YLW-92835                            108
077                  HZF-45469                            120
078                  XRT-73276                            155
079                  TNG-52497                            176
080                  NVE-67597                             79
081                  TNX-51117                            166
082                  FNL-93857                             13
083                  BCU-27839                             52
084                  EFG-46945                              9
085                  EPX-87469                            152
086                  FTD-84699                             21
087                  KMP-52243                            195
088                  LNC-68448                              5
089                  PHE-99329                              7
090                  KWH-94256                            123
091                  HVX-35287                            170
092                  TQC-49936                            131
093                  ZPF-96697                            177
094                  PZV-75529                             91
095                  QBZ-39849                            149
096                  VWM-74278                             16
097                  XJQ-35789                            114
098                  KLA-57296                            127
099                  TQC-49936                            135
100                  TRM-27792                              6
