User ID: 65279-11004

Trial                  Virus                             Units
---------------------------------------------------------------
001                  TQC-49936                            177
002                  KDV-97563                            172
003                  WQB-83823                            134
004                  XBC-95594                              9
005                  GBK-45859                             32
006                  YBD-67688                            122
007                  AJA-56777                              8
008                  XJQ-35789                             56
009                  ZXB-54692                            111
010                  WBB-69295                             52
011                  FNL-93857                            102
012                  VWM-74278                            110
013                  TNA-63396                             53
014                  BMN-57337                            167
015                  PNF-53949                            163
016                  WBB-69295                             12
017                  EPX-87469                            103
018                  WQB-83823                             38
019                  CDC-36833                              1
020                  QBZ-39849                            101
021                  PHE-99329                             89
022                  TXF-47848                             68
023                  SPN-64546                             71
024                  LNC-68448                            153
025                  KDV-97563                            169
026                  TNA-63396                            109
027                  XKG-42573                             47
028                  TLT-23593                             57
029                  KMP-52243                             35
030                  BMN-57337                            112
031                  WQB-83823                             27
032                  BTN-83953                             28
033                  WBB-69295                            147
034                  AAV-93236                            178
035                  HVX-35287                             41
036                  DAU-26394                             91
037                  NXD-76943                            106
038                  QBD-79865                             19
039                  CDC-36833                             97
040                  RLT-57887                             20
041                  TNG-52497                            187
042                  ANR-65636                             73
043                  GUJ-74444                             94
044                  AJA-56777                            128
045                  XJQ-35789                            173
046                  LWR-78574                            193
047                  KQA-89952                            150
048                  GMS-89977                            105
049                  TXF-47848                             84
050                  DAU-26394                             23
051                  BCU-27839                            116
052                  WQB-83823                            170
053                  RGZ-73449                             95
054                  JVL-65247                             78
055                  KQA-89952                             92
056                  AAV-93236                            127
057                  JPJ-26459                            107
058                  WQM-46249                             80
059                  PQJ-67335                             14
060                  WQM-46249                            120
061                  YXL-38878                             11
062                  XJQ-35789                             66
063                  EFG-46945                             60
064                  WBB-69295                            140
065                  ZXB-54692                            155
066                  TNG-52497                             22
067                  BTG-65524                            176
068                  KDV-97563                             34
069                  LWR-78574                             46
070                  BCU-27839                            131
071                  KLA-57296                            133
072                  HNB-76282                            186
073                  BMN-57337                            188
074                  RGZ-73449                              2
075                  NMA-58554                            115
076                  EPX-87469                            168
077                  JPJ-26459                             31
078                  ZXB-54692                            191
079                  PHE-99329                            180
080                  TRM-27792                            104
081                  GBK-45859                            158
082                  ZHA-83572                             39
083                  AAV-93236                            164
084                  PWT-38779                             69
085                  CCG-95482                            159
086                  YXL-38878                            197
087                  SZA-87265                             30
088                  HVX-35287                             75
089                  URL-32968                             85
090                  TNA-63396                            152
091                  KDV-97563                            174
092                  KQA-89952                             54
093                  GBK-45859                             82
094                  EPX-87469                              4
095                  PQJ-67335                             86
096                  PWT-38779                             55
097                  LWR-78574                            145
098                  KMP-52243                            181
099                  TNX-51117                             15
100                  GMS-89977                             36
